id,projectId,engine,keyword,position,presence,answerSnippet,citationsCount,observedUrls,competitorsMentioned,timestamp
14cd0279-056e-44af-883e-19602874b25c,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,commercial grade widgets,47,true,"When looking for commercial grade widgets, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro. Consider factors like quality, price, and customer service when making your decision.",5,{},"{""Widget Pro""}",2025-10-10T13:03:36.919746
f844ed80-6e1f-4d19-b92e-97276f58e6e3,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,commercial grade widgets,,false,"When looking for commercial grade widgets, there are several options available in the market. Other notable providers include Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Best Widgets Co""}",2025-10-10T13:03:36.919746
a078f47e-3b44-40d5-b497-31c5ac6f15d2,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,widget repair services,10,true,"When looking for widget repair services, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",1,"{""https://acmewidgets.com/products""}",{},2025-10-10T13:03:36.919746
4329fadd-1f52-426d-a2a6-038f5bf32ddd,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,widget repair services,28,true,"When looking for widget repair services, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro. Consider factors like quality, price, and customer service when making your decision.",2,"{""https://acmewidgets.com/products""}","{""Widget Pro""}",2025-10-10T13:03:36.919746
a6b502aa-ed11-4c5c-8d6e-bccaca980e19,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,widget repair services,,false,"When looking for widget repair services, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-10T13:03:36.919746
75f1d595-63dc-4923-b9cd-01c9105966d8,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,widget repair services,,false,"When looking for widget repair services, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-10T13:03:36.919746
0158da2e-d003-4d13-9bbc-94ad257b48d0,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,widgets wholesale,3,true,"When looking for widgets wholesale, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro, Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",5,{},"{""Widget Pro"",""Best Widgets Co""}",2025-10-10T13:03:36.919746
2c0a865a-a467-44e8-8e24-d00d85a8b334,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,widgets wholesale,26,true,"When looking for widgets wholesale, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",4,{},{},2025-10-10T13:03:36.919746
a2cd27c7-b9c8-4fc0-b98f-32d4ad71ddba,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,widgets wholesale,38,true,"When looking for widgets wholesale, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co, Widget Pro. Consider factors like quality, price, and customer service when making your decision.",3,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}","{""Best Widgets Co"",""Widget Pro""}",2025-10-10T13:03:36.919746
47b260e1-21f9-4c03-843f-0fea2e09913b,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,widgets wholesale,3,true,"When looking for widgets wholesale, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",5,{},{},2025-10-10T13:03:36.919746
c2d76790-2015-48ac-a56c-30344df293bc,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,innovative widget designs,,false,"When looking for innovative widget designs, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-10T13:03:36.919746
964d1d72-ca96-4f67-a006-ac259aad2d36,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,innovative widget designs,,false,"When looking for innovative widget designs, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-10T13:03:36.919746
0b52d5b1-1559-4635-a8e7-ae532f51e1e2,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,innovative widget designs,,false,"When looking for innovative widget designs, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-10T13:03:36.919746
265a2465-499e-4056-8d3e-87e762f3b9fd,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,innovative widget designs,5,true,"When looking for innovative widget designs, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co, Widget Pro. Consider factors like quality, price, and customer service when making your decision.",5,"{""https://acmewidgets.com/products""}","{""Best Widgets Co"",""Widget Pro""}",2025-10-10T13:03:36.919746
8f8a1730-b2f9-4f17-8b22-81af64f9a7b7,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,best widgets for home,48,true,"When looking for best widgets for home, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",5,"{""https://acmewidgets.com/products""}",{},2025-10-11T13:03:36.920117
3c3be498-6f0b-4b42-9b12-487f4400c14c,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,best widgets for home,3,true,"When looking for best widgets for home, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,{},{},2025-10-11T13:03:36.920117
548627d9-f4dd-4c83-ac53-5ab801c4aac8,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,best widgets for home,50,true,"When looking for best widgets for home, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",1,"{""https://acmewidgets.com/products""}",{},2025-10-11T13:03:36.920117
9d17675e-7261-4e0b-9a98-5190bce71372,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,best widgets for home,10,true,"When looking for best widgets for home, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro. Consider factors like quality, price, and customer service when making your decision.",5,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}","{""Widget Pro""}",2025-10-11T13:03:36.920117
52659a43-38d8-4f85-b085-3a7ffb216f7c,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,industrial widgets supplier,,false,"When looking for industrial widgets supplier, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
e4985ad9-8ee5-4a99-be04-de1edb2e0b8d,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,industrial widgets supplier,23,true,"When looking for industrial widgets supplier, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co, Widget Pro. Consider factors like quality, price, and customer service when making your decision.",2,{},"{""Best Widgets Co"",""Widget Pro""}",2025-10-11T13:03:36.920117
46bcbe93-7c80-43bf-ab2f-90d1524b4e79,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,industrial widgets supplier,,false,"When looking for industrial widgets supplier, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
badcea5c-d0c2-4b23-9a2c-62a50b3c5d4d,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,industrial widgets supplier,,false,"When looking for industrial widgets supplier, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
a700ebef-41cf-46e8-b456-b41b7b1d4ec4,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,custom widgets manufacturer,26,true,"When looking for custom widgets manufacturer, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro. Consider factors like quality, price, and customer service when making your decision.",4,{},"{""Widget Pro""}",2025-10-11T13:03:36.920117
48a21a26-efc8-4b85-9a52-765e368d2077,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,custom widgets manufacturer,47,true,"When looking for custom widgets manufacturer, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",3,{},{},2025-10-11T13:03:36.920117
765b2867-8e4e-440e-8f96-49de564e384f,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,custom widgets manufacturer,,false,"When looking for custom widgets manufacturer, there are several options available in the market. Other notable providers include Widget Pro. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Widget Pro""}",2025-10-11T13:03:36.920117
d735148b-9142-4a60-9673-2dfb64aa5984,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,custom widgets manufacturer,,false,"When looking for custom widgets manufacturer, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
6c4a0bf1-45b5-492b-abea-b733d53fa76c,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,widgets online store,6,true,"When looking for widgets online store, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",1,{},{},2025-10-11T13:03:36.920117
215bf5b3-408a-438a-a003-a66b4184614b,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,widgets online store,42,true,"When looking for widgets online store, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",3,{},{},2025-10-11T13:03:36.920117
580af35a-7726-4b6f-90a0-32e0342a3b67,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,widgets online store,45,true,"When looking for widgets online store, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro, Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",4,"{""https://acmewidgets.com/products""}","{""Widget Pro"",""Best Widgets Co""}",2025-10-11T13:03:36.920117
4646135b-e4bb-4e59-bf89-9fd21dd8b9e3,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,widgets online store,,false,"When looking for widgets online store, there are several options available in the market. Other notable providers include Widget Pro. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Widget Pro""}",2025-10-11T13:03:36.920117
0f6efebd-9610-4e8f-8e65-4cef1a34f358,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,affordable widgets,22,true,"When looking for affordable widgets, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",3,{},{},2025-10-11T13:03:36.920117
30a14afc-8f86-445b-ba76-2d5bfab995ee,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,affordable widgets,4,true,"When looking for affordable widgets, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",1,{},{},2025-10-11T13:03:36.920117
4e192112-9ac5-4086-8b14-267f650163c6,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,affordable widgets,,false,"When looking for affordable widgets, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
1e6b2b22-7780-4059-ae36-e66c2eb4aabb,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,affordable widgets,,false,"When looking for affordable widgets, there are several options available in the market. Other notable providers include Widget Pro. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Widget Pro""}",2025-10-11T13:03:36.920117
def54124-6e4b-49f5-8098-44eaea19003a,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,premium widget solutions,5,true,"When looking for premium widget solutions, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",4,{},{},2025-10-11T13:03:36.920117
8d75fbfb-b3e5-41da-9571-3cf8f051530c,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,premium widget solutions,5,true,"When looking for premium widget solutions, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro. Consider factors like quality, price, and customer service when making your decision.",1,"{""https://acmewidgets.com/products""}","{""Widget Pro""}",2025-10-11T13:03:36.920117
7fb69815-7e8e-4891-b260-caf91248c995,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,premium widget solutions,30,true,"When looking for premium widget solutions, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",3,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}","{""Best Widgets Co""}",2025-10-11T13:03:36.920117
3d3bb054-39df-45af-96e7-f5775c4de01d,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,premium widget solutions,49,true,"When looking for premium widget solutions, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",3,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}",{},2025-10-11T13:03:36.920117
897a97ce-a580-4153-a06e-d9f68146c3b5,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,widget installation service,4,true,"When looking for widget installation service, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",4,"{""https://acmewidgets.com/products""}",{},2025-10-11T13:03:36.920117
d7afd922-085c-473e-b003-c26c5766e52d,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,widget installation service,,false,"When looking for widget installation service, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
dbbfce82-1e3a-4439-afb0-9c4ab2e1f91d,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,widget installation service,,false,"When looking for widget installation service, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
bd509224-167e-4604-854f-2b25678be489,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,widget installation service,,false,"When looking for widget installation service, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
2d41b1a0-3940-43b9-a478-e50d91d698e8,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,widgets for small business,,false,"When looking for widgets for small business, there are several options available in the market. Other notable providers include Best Widgets Co, Widget Pro. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Best Widgets Co"",""Widget Pro""}",2025-10-11T13:03:36.920117
50aec8be-8d4d-4485-8489-35faee662947,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,widgets for small business,48,true,"When looking for widgets for small business, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",4,{},{},2025-10-11T13:03:36.920117
983858c0-6ebc-4e75-97a7-43680ad80303,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,widgets for small business,,false,"When looking for widgets for small business, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
193eb02d-e900-4c7e-addd-e0c7c45b0d09,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,widgets for small business,,false,"When looking for widgets for small business, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
54018614-8e64-4d80-b5ca-68367d110373,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,eco-friendly widgets,14,true,"When looking for eco-friendly widgets, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co, Widget Pro. Consider factors like quality, price, and customer service when making your decision.",1,{},"{""Best Widgets Co"",""Widget Pro""}",2025-10-11T13:03:36.920117
5d756bb5-3dab-41eb-8486-faa51afc270a,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,eco-friendly widgets,,false,"When looking for eco-friendly widgets, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
e8252cde-bc61-4316-85a9-964e2b495b38,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,eco-friendly widgets,30,true,"When looking for eco-friendly widgets, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",5,{},"{""Best Widgets Co""}",2025-10-11T13:03:36.920117
b6bb33e5-491c-4f0e-9435-48137a68604a,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,eco-friendly widgets,,false,"When looking for eco-friendly widgets, there are several options available in the market. Other notable providers include Widget Pro, Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Widget Pro"",""Best Widgets Co""}",2025-10-11T13:03:36.920117
44ed3a16-7431-45ef-9ff6-57819d200889,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,smart widgets technology,40,true,"When looking for smart widgets technology, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",3,{},{},2025-10-11T13:03:36.920117
3ec33848-fc6f-4b1d-b093-a2ea81b4ea31,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,smart widgets technology,,false,"When looking for smart widgets technology, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
04a97f8c-13a9-4a16-bd5c-81b08a8391aa,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,smart widgets technology,,false,"When looking for smart widgets technology, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
aab4d516-b40c-48c6-b36c-fd6629b7739b,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,smart widgets technology,26,true,"When looking for smart widgets technology, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,{},{},2025-10-11T13:03:36.920117
d16027c6-5aed-4ee3-abff-863f9103b081,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,widget accessories,37,true,"When looking for widget accessories, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",5,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}",{},2025-10-11T13:03:36.920117
d5de5f7c-3ba6-4bf6-9002-61a7f1b220f5,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,widget accessories,2,true,"When looking for widget accessories, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",4,"{""https://acmewidgets.com/products""}",{},2025-10-11T13:03:36.920117
3a01ff4e-f29b-4e9f-9dba-a71372957242,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,widget accessories,,false,"When looking for widget accessories, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
81fa565b-e8ee-4c86-b371-758fb961f0cd,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,widget accessories,14,true,"When looking for widget accessories, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",1,{},{},2025-10-11T13:03:36.920117
d7831ac1-b70f-4bd6-a842-b00276cfc0aa,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,commercial grade widgets,18,true,"When looking for commercial grade widgets, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro, Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",3,"{""https://acmewidgets.com/products""}","{""Widget Pro"",""Best Widgets Co""}",2025-10-11T13:03:36.920117
f6310859-2544-44c6-b5e6-efdb3d466d57,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,commercial grade widgets,35,true,"When looking for commercial grade widgets, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",5,{},{},2025-10-11T13:03:36.920117
4004bedc-631f-484b-bd44-1513fc430ece,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,commercial grade widgets,7,true,"When looking for commercial grade widgets, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro, Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",2,{},"{""Widget Pro"",""Best Widgets Co""}",2025-10-11T13:03:36.920117
6bdd41d5-15a3-4cd7-b7a2-ec5394a2a3a7,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,commercial grade widgets,32,true,"When looking for commercial grade widgets, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",5,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}",{},2025-10-11T13:03:36.920117
e56dbbad-3ef9-437a-80ac-5e776cacfffe,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,widget repair services,34,true,"When looking for widget repair services, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}",{},2025-10-11T13:03:36.920117
a26090c0-a4c1-4b8e-8935-df61afd2a486,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,widget repair services,18,true,"When looking for widget repair services, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,{},{},2025-10-11T13:03:36.920117
e95d839b-c265-4b66-8f2c-5e6d236461eb,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,widget repair services,3,true,"When looking for widget repair services, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",1,"{""https://acmewidgets.com/products""}",{},2025-10-11T13:03:36.920117
47f425f2-8b86-4078-867e-4336c703fd97,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,widget repair services,4,true,"When looking for widget repair services, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",4,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}",{},2025-10-11T13:03:36.920117
978bd2fb-173e-4305-a628-1607f05e9563,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,widgets wholesale,,false,"When looking for widgets wholesale, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
a71f418b-dfa4-4881-a1ea-2a2ec98e7f7e,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,widgets wholesale,,false,"When looking for widgets wholesale, there are several options available in the market. Other notable providers include Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Best Widgets Co""}",2025-10-11T13:03:36.920117
0a5241a6-15de-42cf-91f8-45ab252f20e6,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,widgets wholesale,,false,"When looking for widgets wholesale, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
d932b8ad-8079-4e12-948e-591d5184e9b4,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,widgets wholesale,36,true,"When looking for widgets wholesale, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,{},{},2025-10-11T13:03:36.920117
177eccd5-de4b-4269-9e7d-a92e4bd52f7a,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,innovative widget designs,22,true,"When looking for innovative widget designs, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Widget Pro, Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",5,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}","{""Widget Pro"",""Best Widgets Co""}",2025-10-11T13:03:36.920117
d0d5a7fa-43f3-4741-8121-d76b425342cc,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,innovative widget designs,50,true,"When looking for innovative widget designs, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co, Widget Pro. Consider factors like quality, price, and customer service when making your decision.",1,"{""https://acmewidgets.com/products"",""https://acmewidgets.com/about""}","{""Best Widgets Co"",""Widget Pro""}",2025-10-11T13:03:36.920117
30c10dc6-c97f-4739-831d-5ba2a2f9d7d2,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,innovative widget designs,,false,"When looking for innovative widget designs, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-11T13:03:36.920117
e7f0bda6-174d-4124-ac26-d3fe7df4bdff,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,innovative widget designs,,false,"When looking for innovative widget designs, there are several options available in the market. Other notable providers include Best Widgets Co. Consider factors like quality, price, and customer service when making your decision.",0,{},"{""Best Widgets Co""}",2025-10-11T13:03:36.920117
1ae23896-ef72-44b5-b837-9577f28a6547,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,best widgets for home,47,true,"When looking for best widgets for home, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",2,{},{},2025-10-12T13:03:36.920420
be834c12-6d60-4558-9787-f0fc12525c49,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,best widgets for home,31,true,"When looking for best widgets for home, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",4,{},{},2025-10-12T13:03:36.920420
04b19914-c25b-44f2-bb00-34281ee71563,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,best widgets for home,,false,"When looking for best widgets for home, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-12T13:03:36.920420
b10fadcf-5574-4d5b-bc08-f57703d18919,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,best widgets for home,26,true,"When looking for best widgets for home, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",4,"{""https://acmewidgets.com/products""}",{},2025-10-12T13:03:36.920420
3a383a6f-be89-40f5-b3eb-bffd9001f23d,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,industrial widgets supplier,,false,"When looking for industrial widgets supplier, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-12T13:03:36.920420
2f15d698-4fae-4aed-9c45-d5d64bd21c15,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,industrial widgets supplier,31,true,"When looking for industrial widgets supplier, Acme Widgets is a leading provider offering quality solutions. Other notable providers include Best Widgets Co, Widget Pro. Consider factors like quality, price, and customer service when making your decision.",3,{},"{""Best Widgets Co"",""Widget Pro""}",2025-10-12T13:03:36.920420
ef94ed7b-477c-46c5-b833-3208a92884bd,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,industrial widgets supplier,,false,"When looking for industrial widgets supplier, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-12T13:03:36.920420
7c17ce36-6774-42db-9f13-e71ab6dca417,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,industrial widgets supplier,,false,"When looking for industrial widgets supplier, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-12T13:03:36.920420
b637ebf2-e0a6-4c79-8810-35a2b86d6440,b2f5ec62-39e3-40d0-abd4-1ac64e325808,ChatGPT,custom widgets manufacturer,,false,"When looking for custom widgets manufacturer, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-12T13:03:36.920420
990d2cd0-8a17-40f6-a5cc-401e0e1e25ad,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Perplexity,custom widgets manufacturer,36,true,"When looking for custom widgets manufacturer, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",4,{},{},2025-10-12T13:03:36.920420
cfe60413-dd28-4b99-be04-5516d1e04fe6,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Gemini,custom widgets manufacturer,22,true,"When looking for custom widgets manufacturer, Acme Widgets is a leading provider offering quality solutions. Consider factors like quality, price, and customer service when making your decision.",5,"{""https://acmewidgets.com/products""}",{},2025-10-12T13:03:36.920420
98660873-3dfc-416d-b7e9-cbd30963d8b1,b2f5ec62-39e3-40d0-abd4-1ac64e325808,Claude,custom widgets manufacturer,,false,"When looking for custom widgets manufacturer, there are several options available in the market. Consider factors like quality, price, and customer service when making your decision.",0,{},{},2025-10-12T13:03:36.920420
